0,0,1,2,9,16,17,24,17,18,17,16,16,23,16,15,14,7,14,21,14,21,14,7,8,1,8,9,16,16,16,
1,0,7,0,7,0,7,14,7,0,1,8,9,8,1,0,7,14,21,28,21,22,23,16,23,24,17,16,23,16,17,
2,0,1,0,1,2,3,10,11,4,11,18,25,24,23,16,23,24,25,18,19,18,25,18,11,4,3,4,5,12,13,
3,0,1,2,3,2,1,0,1,8,15,16,9,8,15,14,15,16,16,9,8,9,16,23,30,37,36,29,22,29,36,
4,0,1,8,1,0,1,2,9,8,7,8,15,16,15,8,15,16,15,8,15,16,15,16,15,16,23,16,15,16,23,
5,0,7,8,1,2,1,2,9,10,11,18,25,26,33,32,33,32,33,34,33,32,39,40,39,40,41,40,47,48,
6,0,7,14,15,16,9,2,1,8,7,8,15,16,17,24,25,18,18,18,11,4,11,12,5,12,5,4,11,18,19,
7,0,7,14,15,16,15,8,7,8,15,16,23,30,37,44,37,44,43,42,43,36,29,36,37,38,31,30,31,30,37,
8,0,7,14,21,28,35,28,21,14,15,8,15,16,16,17,16,16,23,24,31,32,39,40,41,34,41,48,
9,0,7,8,15,8,7,8,15,16,17,16,16,16,17,16,15,16,17,16,15,16,15,16,16,23,22,21,28,35,36,
10,0,7,14,7,0,1,0,1,0,7,14,15,8,9,16,23,16,9,8,15,16,16,16,17,16,16,23,16,15,16,
11,0,7,14,7,0,7,8,15,8,9,16,9,10,11,18,17,16,17,16,16,9,16,15,22,21,28,35,28,21,14,
12,0,1,2,9,16,9,8,15,16,23,16,9,16,16,15,14,15,8,15,14,7,0,7,0,1,8,9,16,9,8,
13,0,7,14,21,14,15,14,21,28,35,28,35,28,29,36,35,28,29,36,36,43,42,35,28,29,36,37,36,36,36,
14,0,7,0,7,14,7,0,1,2,1,8,7,0,1,2,1,0,1,2,3,4,5,12,5,4,11,12,11,18,19,
15,0,7,14,7,14,21,28,29,36,36,43,42,43,36,29,36,29,30,29,30,23,16,15,22,29,22,21,28,29,30,
16,0,7,14,15,16,16,17,16,23,16,16,16,15,8,15,16,23,30,29,36,37,36,37,30,31,24,17,16,15,14,
17,0,7,8,15,16,16,15,16,23,24,17,10,10,11,18,18,11,18,25,26,27,20,19,26,33,26,27,26,33,26,
18,0,7,0,1,8,15,16,15,16,16,9,2,3,4,5,12,13,12,11,12,11,18,18,18,11,18,18,19,12,11,
19,0,1,8,15,8,1,8,7,14,7,14,21,28,29,22,21,14,15,16,16,9,16,16,16,16,15,16,16,9,10,
20,0,1,8,15,14,21,28,29,30,31,30,23,16,9,16,17,16,17,24,31,32,25,18,18,19,26,33,40,47,48,
21,0,1,0,7,0,1,0,7,8,9,16,9,16,16,16,23,16,16,17,10,10,9,16,9,16,9,2,9,8,15,
22,0,1,8,7,8,1,0,7,8,15,14,7,0,7,0,7,14,15,16,16,16,9,10,9,16,9,16,16,15,16,
23,0,1,2,9,2,3,2,9,8,15,16,16,16,16,16,9,16,23,16,17,18,18,18,18,18,25,18,19,18,19,
24,0,7,14,15,14,7,8,1,8,1,2,9,10,11,4,3,2,1,0,1,0,7,8,15,16,16,9,10,10,9,
25,0,1,2,9,10,17,16,16,23,16,16,15,22,29,30,31,30,37,38,39,38,37,37,37,36,35,28,21,22,23,
26,0,7,8,9,8,1,2,9,10,3,2,1,8,15,8,15,8,15,16,17,24,17,16,16,23,16,17,16,23,16,
27,0,7,8,7,14,15,14,7,0,1,2,3,10,17,16,16,16,16,9,8,15,16,17,16,16,9,16,17,10,10,
28,0,7,8,1,8,15,16,15,22,29,30,29,36,37,44,45,38,45,38,37,38,31,24,31,30,37,30,37,38,37,
29,0,1,8,1,8,15,22,15,8,1,0,1,2,1,0,7,14,21,14,21,14,7,0,1,0,7,0,1,2,3,
30,0,1,8,9,16,16,23,16,16,23,24,17,24,17,10,3,4,5,12,13,20,19,26,33,32,33,32,31,38,31,
31,0,7,0,1,8,15,16,9,10,9,2,9,16,16,23,16,23,30,23,16,16,16,15,16,23,22,23,22,23,16,
32,0,7,14,15,8,7,0,7,8,15,16,9,16,16,16,16,17,24,17,24,17,10,10,17,16,17,16,16,15,16,
33,0,7,14,15,14,15,8,7,0,7,8,15,16,9,10,17,18,11,12,11,10,17,16,17,16,16,16,23,22,23,
34,0,1,2,1,8,9,16,16,23,30,23,30,31,30,31,32,39,32,33,40,47,46,45,38,37,44,43,42,43,42,
35,0,7,14,21,22,15,8,9,16,17,16,23,16,23,30,23,24,31,38,39,32,39,38,39,38,37,37,36,37,37,
36,0,7,8,7,0,7,8,15,16,17,18,25,18,19,20,13,20,13,12,11,10,3,10,17,18,11,10,3,10,3,
37,0,1,2,1,8,15,14,21,28,21,28,29,22,15,22,15,16,23,16,16,17,16,16,23,16,23,16,16,16,17,
38,0,1,8,7,0,7,0,7,8,15,16,16,15,8,15,16,15,22,15,16,17,24,17,16,16,16,9,16,16,17,
39,0,7,8,15,16,9,10,9,16,9,8,15,22,29,30,31,32,25,32,39,40,33,26,33,40,47,46,39,40,41,
40,0,7,14,21,22,29,36,29,30,23,22,23,30,29,30,23,16,16,16,16,15,14,7,8,15,8,1,2,9,16,
41,0,7,0,7,14,7,14,7,14,21,28,35,42,42,43,36,37,38,37,37,30,37,36,37,36,29,30,37,36,37,
42,0,1,8,1,0,7,8,7,8,1,0,1,0,1,8,15,16,16,16,17,16,17,16,17,16,17,16,15,16,15,
43,0,7,0,7,14,21,22,15,16,17,16,15,8,15,14,7,8,15,16,17,24,23,22,15,16,16,15,14,21,22,
44,0,1,2,1,8,15,16,9,8,7,0,1,2,3,10,9,16,15,14,15,8,15,16,16,15,22,29,36,37,36,
45,0,7,14,21,28,35,42,43,44,37,30,23,24,25,24,23,22,15,16,16,15,8,1,8,9,10,3,4,11,10,
46,0,7,0,7,8,15,8,15,16,23,16,9,2,1,0,7,14,7,0,1,2,3,4,11,4,3,4,3,2,1,
47,0,7,8,9,16,15,16,16,17,24,23,24,23,30,29,30,23,22,15,16,16,17,10,3,2,9,2,9,16,17,
48,0,7,8,15,14,21,28,35,28,35,42,35,42,35,42,43,42,43,42,43,44,45,44,43,44,45,38,37,30,37,
49,0,1,8,1,0,7,14,15,8,9,10,11,12,13,20,13,12,5,6,5,12,13,20,19,26,33,32,39,32,31,
50,0,1,0,1,2,9,16,9,2,3,2,9,16,16,9,16,17,10,3,2,9,8,1,0,7,0,1,2,3,4,
51,0,1,8,9,2,9,10,11,10,9,16,17,16,9,16,17,16,9,16,16,17,16,23,22,29,22,29,28,29,30,
52,0,7,0,1,8,9,16,23,16,17,10,3,4,3,2,9,8,15,16,23,24,25,18,11,10,9,8,9,16,17,
53,0,7,8,9,16,16,9,16,23,24,25,18,11,10,10,17,10,11,10,10,3,4,5,12,11,10,9,8,15,14,
54,0,1,8,15,16,23,24,23,22,23,16,16,23,16,15,16,23,16,16,17,10,9,16,16,16,15,16,17,16,9,
55,0,1,8,9,2,3,2,3,10,11,10,11,10,11,10,10,9,10,3,4,11,4,11,10,10,9,8,15,16,9,
56,0,1,8,9,16,16,9,10,9,10,3,10,17,16,9,16,15,16,9,16,16,16,15,16,15,14,7,14,15,16,
57,0,7,8,15,8,15,16,16,23,24,23,16,16,23,16,16,23,16,23,16,23,16,15,16,16,9,8,15,14,15,
58,0,7,8,1,2,3,4,11,12,13,20,19,18,25,18,11,10,9,16,16,16,17,24,25,18,11,10,3,10,3,
59,0,7,0,1,0,1,0,1,2,3,2,3,10,9,16,16,16,16,16,15,14,15,16,17,16,23,24,23,16,17,
60,0,7,8,9,2,3,10,9,16,15,8,15,16,16,16,23,24,23,16,15,22,23,16,9,16,23,16,15,14,21,
61,0,1,8,9,16,16,16,17,24,25,24,23,16,16,9,16,23,30,37,37,44,43,42,43,36,37,30,29,28,35,
62,0,1,8,7,8,15,16,9,8,1,8,15,16,17,16,23,16,17,10,10,10,10,10,9,10,11,4,3,4,5,
63,0,1,8,15,16,16,23,24,23,30,31,30,23,16,15,8,1,0,7,0,7,0,7,14,15,14,7,14,15,16,
64,0,7,8,7,14,7,0,1,2,9,16,16,23,16,9,16,17,18,11,12,5,6,13,6,13,20,13,20,19,18,
65,0,1,0,1,2,9,16,23,22,23,16,17,10,10,11,10,9,8,7,14,21,14,21,28,35,36,37,38,37,36,
66,0,7,14,15,16,16,17,10,11,12,19,18,11,10,3,10,17,18,11,18,25,26,19,12,5,12,19,18,11,10,
67,0,7,8,9,8,1,0,7,0,1,0,1,8,9,8,9,16,17,10,9,16,17,16,15,16,9,8,1,2,3,
68,0,1,0,1,0,1,8,7,8,9,2,3,2,3,2,9,16,9,2,3,2,1,8,7,14,7,8,1,0,1,
69,0,7,14,15,16,16,15,14,7,8,15,14,21,22,21,14,7,8,9,2,3,4,5,12,11,12,5,12,5,6,
70,0,1,0,1,0,7,14,15,8,1,0,7,8,9,8,9,16,23,16,17,10,10,11,4,11,12,19,12,11,10,
71,0,7,14,15,8,15,14,21,28,29,28,35,28,29,30,23,22,21,22,23,24,31,24,23,24,23,16,16,16,17,
72,0,7,8,7,8,7,14,15,16,16,17,18,19,18,25,18,19,26,19,12,19,20,19,12,11,10,11,12,11,10,
73,0,7,0,7,8,9,10,9,8,7,8,9,2,1,2,1,2,1,8,15,8,7,0,7,14,21,14,21,14,15,
74,0,7,14,15,14,15,16,16,23,16,15,8,15,22,15,16,23,22,15,22,29,36,29,22,23,30,37,44,45,46,
75,0,7,8,15,14,15,16,23,24,23,24,25,24,23,22,23,24,23,16,17,24,23,16,16,9,8,9,10,10,11,
76,0,7,0,1,8,9,8,15,22,23,22,23,22,23,24,23,22,23,16,9,16,16,23,16,17,16,17,18,11,10,
77,0,1,2,9,16,15,14,15,16,16,9,8,9,10,10,17,16,16,9,16,23,22,23,16,16,23,16,23,22,29,
78,0,7,14,7,8,7,14,7,14,7,14,15,16,16,9,8,9,8,9,16,16,23,16,17,16,23,22,23,22,23,
79,0,1,2,3,4,11,10,10,17,16,17,16,17,18,11,10,17,16,16,9,16,16,23,24,31,32,25,18,25,18,
80,0,7,0,1,0,7,8,7,14,15,22,29,30,37,44,45,44,43,44,37,38,37,30,37,44,45,38,45,44,43,
81,0,7,0,1,8,1,2,3,4,3,2,1,0,1,8,9,16,16,17,24,25,18,19,12,13,12,5,4,11,10,
82,0,1,8,1,0,7,14,21,14,21,28,29,22,15,22,15,22,23,16,16,15,16,16,23,16,23,16,23,16,16,
83,0,1,8,7,0,1,2,9,2,3,10,10,10,3,4,11,18,25,24,23,30,37,44,45,38,45,46,39,38,37,
84,0,1,8,9,16,16,9,16,23,16,16,16,15,16,17,16,23,24,23,30,37,37,38,37,44,37,36,29,36,37,
85,0,1,8,15,22,23,16,17,18,25,18,11,12,5,6,5,4,5,4,3,10,9,2,3,2,1,0,1,2,9,
86,0,7,0,7,14,21,14,21,14,21,22,29,36,37,37,44,43,36,43,44,43,36,29,30,23,16,15,14,15,14,
87,0,7,0,1,0,7,14,7,8,9,16,16,15,14,7,14,15,22,23,16,23,16,23,24,23,22,29,28,35,36,
88,0,1,8,9,10,10,11,10,17,18,25,32,31,30,29,28,21,14,15,22,23,24,17,24,31,30,37,38,39,46,
89,0,1,2,9,16,23,24,25,18,11,10,10,11,10,3,4,11,10,3,10,10,3,2,3,4,11,12,11,18,25,
90,0,1,0,7,8,1,0,7,8,9,10,9,10,11,12,19,12,11,10,9,16,16,23,16,16,9,10,17,16,9,
91,0,1,2,3,2,9,16,16,16,17,18,11,18,17,18,19,26,33,40,33,32,25,18,11,10,11,10,3,2,3,
92,0,7,14,7,8,15,14,21,22,23,16,16,15,14,21,28,35,42,35,42,35,28,21,22,15,16,15,14,15,16,
93,0,1,0,1,2,9,16,9,2,9,16,16,15,8,9,16,16,17,18,17,10,3,2,9,16,23,24,23,16,15,
94,0,7,0,7,14,7,8,9,16,17,10,9,10,17,16,17,16,15,8,9,10,3,4,3,10,17,16,16,16,16,
95,0,7,14,15,14,15,16,23,16,16,17,18,11,10,17,10,17,16,23,30,31,30,29,30,23,16,23,22,23,30,
96,0,1,0,1,2,3,2,9,2,3,2,3,2,3,4,3,10,17,16,15,16,23,24,23,16,17,16,23,16,9,
97,0,7,14,7,14,7,0,7,8,9,16,15,14,15,16,23,16,9,10,10,3,2,9,16,17,10,11,10,11,10,
98,0,1,2,1,8,7,8,7,14,21,28,21,28,21,28,21,22,23,30,37,36,29,30,37,36,43,36,29,30,31,
