0,0,7,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,1,8,
1,0,1,8,8,1,8,9,8,8,8,8,8,8,9,8,7,8,8,9,8,
2,0,7,14,7,14,7,14,7,14,15,22,21,22,21,28,21,14,15,8,8,
3,0,7,8,8,8,8,8,8,8,8,8,1,8,15,8,8,7,0,7,14,
4,0,7,8,8,8,8,8,8,8,15,8,8,8,8,7,8,7,8,8,7,
5,0,1,8,8,7,8,8,7,8,8,8,8,8,15,8,1,8,8,8,8,
6,0,7,14,7,14,7,8,8,8,8,1,8,8,8,7,14,7,8,8,8,
7,0,1,8,8,8,8,8,8,8,8,8,15,8,8,8,8,8,8,8,1,
8,0,7,8,8,8,8,9,16,17,18,19,12,13,20,13,20,13,20,13,20,
9,0,7,8,9,8,8,8,8,8,8,9,8,7,14,7,14,7,8,8,9,
10,0,1,8,8,8,8,8,1,8,8,8,8,8,8,7,0,7,8,8,9,
11,0,7,14,15,22,23,23,23,23,23,23,23,23,23,23,23,23,16,17,18,
12,0,7,8,7,8,8,8,15,22,23,23,23,23,23,23,23,23,23,30,31,
13,0,7,8,1,2,9,16,17,18,19,20,19,20,13,20,13,20,13,20,27,
14,0,7,8,1,8,8,8,8,8,8,8,8,8,8,15,8,8,8,8,8,
15,0,7,8,8,8,8,8,9,8,8,8,8,8,8,8,1,8,15,8,8,
16,0,7,8,1,8,8,15,8,8,8,8,8,9,8,8,8,8,1,8,8,
17,0,7,8,8,8,8,8,9,8,7,8,8,8,8,8,8,8,8,8,8,
18,0,1,8,8,1,8,8,7,14,7,8,8,8,8,1,8,8,8,9,8,
19,0,7,8,1,8,9,8,8,8,8,8,8,8,15,8,8,8,8,1,8,
20,0,1,8,1,0,1,8,9,8,9,8,8,8,8,8,8,8,8,7,8,
21,0,1,8,8,8,8,8,8,8,8,8,1,2,1,0,1,8,8,1,2,
22,0,1,8,9,8,15,8,8,8,9,8,8,8,8,8,8,8,8,9,16,
23,0,1,8,8,8,8,8,8,8,8,8,8,8,8,8,15,8,8,8,15,
24,0,1,2,1,0,1,0,7,8,9,8,8,8,8,8,9,8,8,8,8,
