0,0,1,15,32,33,40,41,48,
1,0,1,15,32,33,40,41,48,
2,0,1,15,32,33,40,41,48,
3,0,1,15,32,33,40,41,48,
4,0,1,15,32,33,40,41,48,
5,0,1,15,32,33,40,41,48,
6,0,1,15,32,33,40,41,48,
7,0,1,15,32,33,40,41,48,
8,0,1,15,32,33,40,41,48,
9,0,1,15,32,33,40,41,48,
10,0,1,15,32,33,40,41,48,
11,0,1,15,32,33,40,41,48,
12,0,1,15,32,33,40,41,48,
13,0,1,15,32,33,40,41,48,
14,0,1,15,32,33,40,41,48,
15,0,1,15,32,33,40,41,48,
16,0,1,15,32,33,40,41,48,
17,0,1,15,32,33,40,41,48,
18,0,1,15,32,33,40,41,48,
19,0,1,15,32,33,40,41,48,
20,0,1,15,32,33,40,41,48,
21,0,1,15,32,33,40,41,48,
22,0,1,15,32,33,40,41,48,
23,0,1,15,32,33,40,41,48,
24,0,1,15,32,33,40,41,48,
25,0,1,15,32,33,40,41,48,
26,0,1,15,32,33,40,41,48,
27,0,1,15,32,33,40,41,48,
28,0,1,15,32,33,40,41,48,
29,0,1,15,32,33,40,41,48,
30,0,1,15,32,33,40,41,48,
31,0,1,15,32,33,40,41,48,
32,0,1,15,32,33,40,41,48,
33,0,1,15,32,33,40,41,48,
34,0,1,15,32,33,40,41,48,
35,0,1,15,32,33,40,41,48,
36,0,1,15,32,33,40,41,48,
37,0,1,15,32,33,40,41,48,
38,0,1,15,32,33,40,41,48,
39,0,1,15,32,33,40,41,48,
40,0,1,15,32,33,40,41,48,
41,0,1,15,32,33,40,41,48,
42,0,1,15,32,33,40,41,48,
43,0,1,15,32,33,40,41,48,
44,0,1,15,32,33,40,41,48,
45,0,1,15,32,33,40,41,48,
46,0,1,15,32,33,40,41,48,
47,0,1,15,32,33,40,41,48,
48,0,1,15,32,33,40,41,48,
49,0,1,15,32,33,40,41,48,
50,0,1,15,32,33,40,41,48,
51,0,1,15,32,33,40,41,48,
52,0,1,15,32,33,40,41,48,
53,0,1,15,32,33,40,41,48,
54,0,1,15,32,33,40,41,48,
55,0,1,15,32,33,40,41,48,
56,0,1,15,32,33,40,41,48,
57,0,1,15,32,33,40,41,48,
58,0,1,15,32,33,40,41,48,
59,0,1,15,32,33,40,41,48,
60,0,1,15,32,33,40,41,48,
61,0,1,15,32,33,40,41,48,
62,0,1,15,32,33,40,41,48,
63,0,1,15,32,33,40,41,48,
64,0,1,15,32,33,40,41,48,
65,0,1,15,32,33,40,41,48,
66,0,1,15,32,33,40,41,48,
67,0,1,15,32,33,40,41,48,
68,0,1,15,32,33,40,41,48,
69,0,1,15,32,33,40,41,48,
70,0,1,15,32,33,40,41,48,
71,0,1,15,32,33,40,41,48,
72,0,1,15,32,33,40,41,48,
73,0,1,15,32,33,40,41,48,
74,0,1,15,32,33,40,41,48,
75,0,1,15,32,33,40,41,48,
76,0,1,15,32,33,40,41,48,
77,0,1,15,32,33,40,41,48,
78,0,1,15,32,33,40,41,48,
79,0,1,15,32,33,40,41,48,
80,0,1,15,32,33,40,41,48,
81,0,1,15,32,33,40,41,48,
82,0,1,15,32,33,40,41,48,
83,0,1,15,32,33,40,41,48,
84,0,1,15,32,33,40,41,48,
85,0,1,15,32,33,40,41,48,
86,0,1,15,32,33,40,41,48,
87,0,1,15,32,33,40,41,48,
88,0,1,15,32,33,40,41,48,
89,0,1,15,32,33,40,41,48,
90,0,1,15,32,33,40,41,48,
91,0,1,15,32,33,40,41,48,
92,0,1,15,32,33,40,41,48,
93,0,1,15,32,33,40,41,48,
94,0,1,15,32,33,40,41,48,
95,0,1,15,32,33,40,41,48,
96,0,1,15,32,33,40,41,48,
97,0,1,15,32,33,40,41,48,
98,0,1,15,32,33,40,41,48,
99,0,1,15,32,33,40,41,48,
100,0,1,15,32,33,40,41,48,
101,0,1,15,32,33,40,41,48,
102,0,1,15,32,33,40,41,48,
103,0,1,15,32,33,40,41,48,
104,0,1,15,32,33,40,41,48,
105,0,1,15,32,33,40,41,48,
106,0,1,15,32,33,40,41,48,
107,0,1,15,32,33,40,41,48,
108,0,1,15,32,33,40,41,48,
109,0,1,15,32,33,40,41,48,
110,0,1,15,32,33,40,41,48,
111,0,1,15,32,33,40,41,48,
112,0,1,15,32,33,40,41,48,
113,0,1,15,32,33,40,41,48,
114,0,1,15,32,33,40,41,48,
115,0,1,15,32,33,40,41,48,
116,0,1,15,32,33,40,41,48,
117,0,1,15,32,33,40,41,48,
118,0,1,15,32,33,40,41,48,
119,0,1,15,32,33,40,41,48,
120,0,1,15,32,33,40,41,48,
121,0,1,15,32,33,40,41,48,
122,0,1,15,32,33,40,41,48,
123,0,1,15,32,33,40,41,48,
124,0,1,15,32,33,40,41,48,
125,0,1,15,32,33,40,41,48,
126,0,1,15,32,33,40,41,48,
127,0,1,15,32,33,40,41,48,
128,0,1,15,32,33,40,41,48,
129,0,1,15,32,33,40,41,48,
130,0,1,15,32,33,40,41,48,
131,0,1,15,32,33,40,41,48,
132,0,1,15,32,33,40,41,48,
133,0,1,15,32,33,40,41,48,
134,0,1,15,32,33,40,41,48,
135,0,1,15,32,33,40,41,48,
136,0,1,15,32,33,40,41,48,
137,0,1,15,32,33,40,41,48,
138,0,1,15,32,33,40,41,48,
139,0,1,15,32,33,40,41,48,
140,0,1,15,32,33,40,41,48,
141,0,1,15,32,33,40,41,48,
142,0,1,15,32,33,40,41,48,
143,0,1,15,32,33,40,41,48,
144,0,1,15,32,33,40,41,48,
145,0,1,15,32,33,40,41,48,
146,0,1,15,32,33,40,41,48,
147,0,1,15,32,33,40,41,48,
148,0,1,15,32,33,40,41,48,
149,0,1,15,32,33,40,41,48,
150,0,1,15,32,33,40,41,48,
151,0,1,15,32,33,40,41,48,
152,0,1,15,32,33,40,41,48,
153,0,1,15,32,33,40,41,48,
154,0,1,15,32,33,40,41,48,
155,0,1,15,32,33,40,41,48,
156,0,1,15,32,33,40,41,48,
157,0,1,15,32,33,40,41,48,
158,0,1,15,32,33,40,41,48,
159,0,1,15,32,33,40,41,48,
160,0,1,15,32,33,40,41,48,
161,0,1,15,32,33,40,41,48,
162,0,1,15,32,33,40,41,48,
163,0,1,15,32,33,40,41,48,
164,0,1,15,32,33,40,41,48,
165,0,1,15,32,33,40,41,48,
166,0,1,15,32,33,40,41,48,
167,0,1,15,32,33,40,41,48,
168,0,1,15,32,33,40,41,48,
169,0,1,15,32,33,40,41,48,
170,0,1,15,32,33,40,41,48,
171,0,1,15,32,33,40,41,48,
172,0,1,15,32,33,40,41,48,
173,0,1,15,32,33,40,41,48,
174,0,1,15,32,33,40,41,48,
175,0,1,15,32,33,40,41,48,
176,0,1,15,32,33,40,41,48,
177,0,1,15,32,33,40,41,48,
178,0,1,15,32,33,40,41,48,
179,0,1,15,32,33,40,41,48,
180,0,1,15,32,33,40,41,48,
181,0,1,15,32,33,40,41,48,
182,0,1,15,32,33,40,41,48,
183,0,1,15,32,33,40,41,48,
184,0,1,15,32,33,40,41,48,
185,0,1,15,32,33,40,41,48,
186,0,1,15,32,33,40,41,48,
187,0,1,15,32,33,40,41,48,
188,0,1,15,32,33,40,41,48,
189,0,1,15,32,33,40,41,48,
190,0,1,15,32,33,40,41,48,
191,0,1,15,32,33,40,41,48,
192,0,1,15,32,33,40,41,48,
193,0,1,15,32,33,40,41,48,
194,0,1,15,32,33,40,41,48,
195,0,1,15,32,33,40,41,48,
196,0,1,15,32,33,40,41,48,
197,0,1,15,32,33,40,41,48,
198,0,1,15,32,33,40,41,48,
199,0,1,15,32,33,40,41,48,
200,0,1,15,32,33,40,41,48,
201,0,1,15,32,33,40,41,48,
202,0,1,15,32,33,40,41,48,
203,0,1,15,32,33,40,41,48,
204,0,1,15,32,33,40,41,48,
205,0,1,15,32,33,40,41,48,
206,0,1,15,32,33,40,41,48,
207,0,1,15,32,33,40,41,48,
208,0,1,15,32,33,40,41,48,
209,0,1,15,32,33,40,41,48,
210,0,1,15,32,33,40,41,48,
211,0,1,15,32,33,40,41,48,
212,0,1,15,32,33,40,41,48,
213,0,1,15,32,33,40,41,48,
214,0,1,15,32,33,40,41,48,
215,0,1,15,32,33,40,41,48,
216,0,1,15,32,33,40,41,48,
217,0,1,15,32,33,40,41,48,
218,0,1,15,32,33,40,41,48,
219,0,1,15,32,33,40,41,48,
220,0,1,15,32,33,40,41,48,
221,0,1,15,32,33,40,41,48,
222,0,1,15,32,33,40,41,48,
223,0,1,15,32,33,40,41,48,
224,0,1,15,32,33,40,41,48,
225,0,1,15,32,33,40,41,48,
226,0,1,15,32,33,40,41,48,
227,0,1,15,32,33,40,41,48,
228,0,1,15,32,33,40,41,48,
229,0,1,15,32,33,40,41,48,
230,0,1,15,32,33,40,41,48,
231,0,1,15,32,33,40,41,48,
232,0,1,15,32,33,40,41,48,
233,0,1,15,32,33,40,41,48,
234,0,1,15,32,33,40,41,48,
235,0,1,15,32,33,40,41,48,
236,0,1,15,32,33,40,41,48,
237,0,1,15,32,33,40,41,48,
238,0,1,15,32,33,40,41,48,
239,0,1,15,32,33,40,41,48,
240,0,1,15,32,33,40,41,48,
241,0,1,15,32,33,40,41,48,
242,0,1,15,32,33,40,41,48,
243,0,1,15,32,33,40,41,48,
244,0,1,15,32,33,40,41,48,
245,0,1,15,32,33,40,41,48,
246,0,1,15,32,33,40,41,48,
247,0,1,15,32,33,40,41,48,
248,0,1,15,32,33,40,41,48,
249,0,1,15,32,33,40,41,48,
250,0,1,15,32,33,40,41,48,
251,0,1,15,32,33,40,41,48,
252,0,1,15,32,33,40,41,48,
253,0,1,15,32,33,40,41,48,
254,0,1,15,32,33,40,41,48,
255,0,1,15,32,33,40,41,48,
256,0,1,15,32,33,40,41,48,
257,0,1,15,32,33,40,41,48,
258,0,1,15,32,33,40,41,48,
259,0,1,15,32,33,40,41,48,
260,0,1,15,32,33,40,41,48,
261,0,1,15,32,33,40,41,48,
262,0,1,15,32,33,40,41,48,
263,0,1,15,32,33,40,41,48,
264,0,1,15,32,33,40,41,48,
265,0,1,15,32,33,40,41,48,
266,0,1,15,32,33,40,41,48,
267,0,1,15,32,33,40,41,48,
268,0,1,15,32,33,40,41,48,
269,0,1,15,32,33,40,41,48,
270,0,1,15,32,33,40,41,48,
271,0,1,15,32,33,40,41,48,
272,0,1,15,32,33,40,41,48,
273,0,1,15,32,33,40,41,48,
274,0,1,15,32,33,40,41,48,
275,0,1,15,32,33,40,41,48,
276,0,1,15,32,33,40,41,48,
277,0,1,15,32,33,40,41,48,
278,0,1,15,32,33,40,41,48,
279,0,1,15,32,33,40,41,48,
280,0,1,15,32,33,40,41,48,
281,0,1,15,32,33,40,41,48,
282,0,1,15,32,33,40,41,48,
283,0,1,15,32,33,40,41,48,
284,0,1,15,32,33,40,41,48,
285,0,1,15,32,33,40,41,48,
286,0,1,15,32,33,40,41,48,
287,0,1,15,32,33,40,41,48,
288,0,1,15,32,33,40,41,48,
289,0,1,15,32,33,40,41,48,
